사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20250216,3호선,일원,4824,4883,20250219
20250216,3호선,수서,12661,12802,20250219
20250216,3호선,가락시장,4780,4807,20250219
20250216,3호선,경찰병원,3354,3412,20250219
20250216,3호선,오금,3428,3338,20250219
20250216,4호선,당고개,6308,5923,20250219
20250216,4호선,상계,11819,11134,20250219
20250216,4호선,노원,14757,15950,20250219
20250216,4호선,창동,17830,18540,20250219
20250216,4호선,쌍문,18291,16684,20250219
20250216,4호선,수유(강북구청),22881,22068,20250219
20250216,4호선,미아(서울사이버대학),10070,9391,20250219
20250216,4호선,미아사거리,17503,16893,20250219
20250216,4호선,길음,12486,12243,20250219
20250216,4호선,성신여대입구(돈암),14927,14946,20250219
20250216,4호선,한성대입구(삼선교),8581,8648,20250219
20250216,4호선,혜화,30553,30979,20250219
20250216,4호선,동대문,10144,11084,20250219
20250216,4호선,동대문역사문화공원(DDP),14957,12594,20250219
20250216,4호선,충무로,13794,13992,20250219
20250216,4호선,명동,28037,30022,20250219
20250216,4호선,회현(남대문시장),11653,11896,20250219
20250216,4호선,서울역,5847,17451,20250219
20250216,4호선,숙대입구(갈월),10321,9807,20250219
20250216,4호선,삼각지,5289,6745,20250219
20250216,4호선,신용산,14539,15322,20250219
20250216,4호선,이촌(국립중앙박물관),8945,9177,20250219
20250216,4호선,동작(현충원),993,1055,20250219
20250216,4호선,총신대입구(이수),12110,12925,20250219
20250216,4호선,사당,18193,17901,20250219
20250216,4호선,남태령,940,707,20250219
20250216,5호선,방화,4120,4069,20250219
20250216,5호선,개화산,3303,3415,20250219
20250216,5호선,김포공항,10132,6561,20250219
20250216,5호선,송정,4025,3983,20250219
20250216,5호선,마곡,6948,7356,20250219
20250216,5호선,발산,12442,12557,20250219
20250216,5호선,우장산,8119,8443,20250219
20250216,5호선,화곡,16558,15662,20250219
20250216,5호선,까치산,16820,16462,20250219
20250216,5호선,신정(은행정),7209,6498,20250219
20250216,5호선,목동,8568,8837,20250219
20250216,5호선,오목교(목동운동장앞),12539,12808,20250219
20250216,5호선,양평,3261,3193,20250219
20250216,5호선,영등포구청,2147,1980,20250219
20250216,5호선,영등포시장,7600,7838,20250219
20250216,5호선,신길,2840,2882,20250219
20250216,5호선,여의도,10544,10508,20250219
20250216,5호선,여의나루,9085,11473,20250219
20250216,5호선,마포,6014,5985,20250219
20250216,5호선,공덕,5942,6032,20250219
20250216,5호선,애오개,2938,3001,20250219
20250216,5호선,충정로(경기대입구),1738,1713,20250219
20250216,5호선,서대문,5948,5932,20250219
20250216,5호선,광화문(세종문화회관),15546,15964,20250219
20250216,5호선,종로3가,11619,10696,20250219
20250216,5호선,을지로4가,2604,2607,20250219
20250216,5호선,동대문역사문화공원(DDP),1271,1484,20250219
20250216,5호선,청구,2003,1983,20250219
20250216,5호선,신금호,3487,3861,20250219
20250216,5호선,행당,4469,4065,20250219
20250216,5호선,왕십리(성동구청),3024,3881,20250219
20250216,5호선,마장,3453,3355,20250219
20250216,5호선,답십리,8540,7960,20250219
20250216,5호선,장한평,10079,9936,20250219
20250216,5호선,군자(능동),7611,8411,20250219
20250216,5호선,아차산(어린이대공원후문),11039,10769,20250219
20250216,5호선,광나루(장신대),7870,7758,20250219
20250216,5호선,천호(풍납토성),15068,14059,20250219
20250216,5호선,강동,10879,10962,20250219
20250216,5호선,길동,5193,5302,20250219
20250216,5호선,굽은다리(강동구민회관앞),6537,6255,20250219
20250216,5호선,명일,5854,5942,20250219
20250216,5호선,고덕,5444,5318,20250219
20250216,5호선,상일동,7421,7410,20250219
20250216,5호선,둔촌동,7277,7251,20250219
20250216,5호선,올림픽공원(한국체대),4157,3964,20250219
20250216,5호선,방이,4783,4589,20250219
20250216,5호선,오금,1930,1848,20250219
20250216,5호선,개롱,3821,4061,20250219
20250216,5호선,거여,5218,5051,20250219
20250216,5호선,마천,4072,4188,20250219
20250216,5호선,강일,3626,3420,20250219
20250216,5호선,미사,11469,11788,20250219
20250216,5호선,하남풍산,3233,3166,20250219
20250216,5호선,하남시청(덕풍·신장),5562,5299,20250219
20250216,5호선,하남검단산,5332,5179,20250219
20250216,6호선,응암,10554,10841,20250219
20250216,6호선,역촌,2291,2655,20250219
20250216,6호선,불광,3332,2842,20250219
20250216,6호선,독바위,1623,1884,20250219
20250216,6호선,연신내,1,0,20250219
20250216,6호선,구산,4705,3624,20250219
20250216,6호선,새절(신사),6990,6899,20250219
20250216,6호선,증산(명지대앞),5786,5935,20250219
20250216,6호선,디지털미디어시티,6532,7036,20250219
20250216,6호선,월드컵경기장(성산),4008,4023,20250219
20250216,6호선,마포구청,7940,7440,20250219
20250216,6호선,망원,12539,13205,20250219
20250216,6호선,합정,10989,9937,20250219
20250216,6호선,상수,8324,8664,20250219
20250216,6호선,광흥창(서강),5124,5075,20250219
20250216,6호선,대흥(서강대앞),4854,5013,20250219
20250216,6호선,공덕,8807,8311,20250219
20250216,6호선,효창공원앞,4155,3745,20250219
20250216,6호선,삼각지,6011,5033,20250219
20250216,6호선,녹사평(용산구청),4073,4164,20250219
20250216,6호선,이태원,10790,8949,20250219
20250216,6호선,한강진,7891,9019,20250219
20250216,6호선,버티고개,1241,1364,20250219
20250216,6호선,약수,2124,2110,20250219
20250216,6호선,청구,2070,1821,20250219
20250216,6호선,신당,4906,5237,20250219
20250216,6호선,동묘앞,8889,8199,20250219
20250216,6호선,창신,1813,1724,20250219
20250216,6호선,보문,4860,4643,20250219
20250216,6호선,안암(고대병원앞),9023,8413,20250219
20250216,6호선,고려대(종암),5054,5232,20250219
20250216,6호선,월곡(동덕여대),6156,6018,20250219
20250216,6호선,상월곡(한국과학기술연구원),3829,3537,20250219
20250216,6호선,돌곶이,6057,5512,20250219
20250216,6호선,석계,7224,7377,20250219
20250216,6호선,태릉입구,3821,3919,20250219
20250216,6호선,화랑대(서울여대입구),6061,5387,20250219
20250216,6호선,봉화산(서울의료원),4363,4303,20250219
20250216,7호선,장암,1650,1127,20250219
20250216,7호선,도봉산,5216,7486,20250219
20250216,7호선,수락산,8574,8384,20250219
20250216,7호선,마들,7012,6558,20250219
20250216,7호선,노원,12467,12511,20250219
20250216,7호선,중계,8403,8117,20250219
20250216,7호선,하계,11045,10643,20250219
20250216,7호선,공릉(서울과학기술대),7414,7162,20250219
20250216,7호선,태릉입구,5341,4928,20250219
20250216,7호선,먹골,6133,6038,20250219
20250216,7호선,중화,6284,6152,20250219
20250216,7호선,상봉,11618,11012,20250219
20250216,7호선,면목,8316,7998,20250219
20250216,7호선,사가정,10137,10082,20250219
20250216,7호선,용마산(용마폭포공원),3369,3630,20250219
20250216,7호선,중곡,6063,5785,20250219
20250216,7호선,군자(능동),9268,7058,20250219
20250216,7호선,어린이대공원(세종대),8580,8615,20250219
20250216,7호선,건대입구,8985,9462,20250219
20250216,7호선,자양(뚝섬한강공원),6804,6572,20250219
20250216,7호선,청담,7335,7893,20250219
20250216,7호선,강남구청,6506,7193,20250219
20250216,7호선,학동,8685,8857,20250219
20250216,7호선,논현,7134,7320,20250219
20250216,7호선,반포,3495,3423,20250219
20250216,7호선,고속터미널,14765,10297,20250219
20250216,7호선,내방,5946,6245,20250219
20250216,7호선,이수,9939,9432,20250219
20250216,7호선,남성,6194,6230,20250219
20250216,7호선,숭실대입구(살피재),6576,7044,20250219
20250216,7호선,상도,6319,6380,20250219
20250216,7호선,장승배기,5166,5140,20250219
20250216,7호선,신대방삼거리,8620,8547,20250219
20250216,7호선,보라매,4123,4348,20250219
20250216,7호선,신풍,7314,6971,20250219
20250216,7호선,대림(구로구청),8927,8471,20250219
20250216,7호선,남구로,7299,7244,20250219
20250216,7호선,가산디지털단지,9969,9967,20250219
20250216,7호선,철산,11606,11615,20250219
20250216,7호선,광명사거리,14000,13797,20250219
20250216,7호선,천왕,5882,5780,20250219
20250216,7호선,온수(성공회대입구),4558,4446,20250219
20250216,8호선,암사역사공원,3177,3007,20250219
20250216,8호선,암사,9553,9238,20250219
20250216,8호선,천호(풍납토성),11771,13119,20250219
20250216,8호선,강동구청,5408,5517,20250219
20250216,8호선,몽촌토성(평화의문),4375,4528,20250219
20250216,8호선,잠실(송파구청),15187,17486,20250219
20250216,8호선,석촌,5524,6638,20250219
20250216,8호선,송파,5077,5137,20250219
20250216,8호선,가락시장,4007,4858,20250219
20250216,8호선,문정,7415,7726,20250219
20250216,8호선,장지,9981,9396,20250219
20250216,8호선,복정,5617,5176,20250219
20250216,8호선,산성,3513,3739,20250219
20250216,8호선,남한산성입구(성남법원.검찰청),7176,6642,20250219
20250216,8호선,단대오거리,6477,6362,20250219
20250216,8호선,신흥,3490,3541,20250219
20250216,8호선,수진,3895,3585,20250219
20250216,8호선,모란,3188,2621,20250219
20250216,8호선,남위례,4062,4089,20250219
20250216,9호선,개화,1189,985,20250219
20250216,9호선,김포공항,5104,9516,20250219
20250216,9호선,공항시장,1956,2114,20250219
20250216,9호선,신방화,4041,4092,20250219
20250216,9호선,마곡나루(서울식물원),8557,8342,20250219
20250216,9호선,양천향교,4691,5064,20250219
20250216,9호선,가양,13282,13044,20250219
20250216,9호선,증미,3042,2988,20250219
20250216,9호선,등촌,6208,6313,20250219
20250216,9호선,염창,9988,9676,20250219
20250216,9호선,신목동,2186,2032,20250219
20250216,9호선,선유도,3332,3450,20250219
20250216,9호선,당산,10435,10047,20250219
20250216,9호선,국회의사당,7051,6551,20250219
20250216,9호선,여의도,12689,11247,20250219
20250216,9호선,샛강,2285,2092,20250219
20250216,9호선,노량진,16940,17502,20250219
20250216,9호선,노들,3104,2748,20250219
20250216,9호선,흑석(중앙대입구),4340,4560,20250219
20250216,9호선,동작(현충원),1145,1047,20250219
20250216,9호선,구반포,378,417,20250219
20250216,9호선,신반포,2651,2764,20250219
20250216,9호선,고속터미널,13271,19596,20250219
20250216,9호선,사평,1962,2049,20250219
20250216,9호선,신논현,18788,18582,20250219
20250216,9호선2~3단계,언주,4638,4617,20250219
20250216,9호선2~3단계,선정릉,3788,4320,20250219
20250216,9호선2~3단계,삼성중앙,2376,2399,20250219
20250216,9호선2~3단계,봉은사,11112,11401,20250219
20250216,9호선2~3단계,종합운동장,2736,2664,20250219
20250216,9호선2~3단계,삼전,4559,4469,20250219
20250216,9호선2~3단계,석촌고분,4169,4175,20250219
20250216,9호선2~3단계,석촌,6346,5524,20250219
20250216,9호선2~3단계,송파나루,3775,4078,20250219
20250216,9호선2~3단계,한성백제,1902,1718,20250219
20250216,9호선2~3단계,올림픽공원(한국체대),10497,10538,20250219
20250216,9호선2~3단계,둔촌오륜,2025,1991,20250219
20250216,9호선2~3단계,중앙보훈병원,4962,4733,20250219
20250216,경강선,판교,3498,2933,20250219
20250216,경강선,이매,692,532,20250219
20250216,경강선,삼동,1168,1250,20250219
20250216,경강선,경기광주,4513,4519,20250219
20250216,경강선,초월,2062,1986,20250219
20250216,경강선,곤지암,1781,1922,20250219
20250216,경강선,신둔도예촌,1037,1036,20250219
20250216,경강선,이천,2334,2598,20250219
20250216,경강선,부발,1830,2336,20250219
20250216,경강선,세종대왕릉,352,320,20250219
20250216,경강선,여주,2699,2557,20250219
20250216,경강선,성남,715,650,20250219
20250216,경부선,서울역,11632,3913,20250219
20250216,경부선,남영,5969,6245,20250219
20250216,경부선,용산,44132,41354,20250219
20250216,경부선,노량진,6928,6717,20250219
20250216,경부선,대방,5398,6210,20250219
20250216,경부선,영등포,37968,36317,20250219
20250216,경부선,신도림,2616,3114,20250219
20250216,경부선,신길,4928,4527,20250219
20250216,경부선,구로,11753,12111,20250219
20250216,경부선,가산디지털단지,6212,7155,20250219
20250216,경부선,금천구청,6518,6394,20250219
20250216,경부선,석수,4911,4847,20250219
20250216,경부선,관악,5247,4905,20250219
20250216,경부선,안양,14675,14281,20250219
20250216,경부선,명학,3757,3698,20250219
20250216,경부선,금정,16821,17233,20250219
20250216,경부선,군포,3131,2986,20250219
20250216,경부선,의왕,4510,4462,20250219
20250216,경부선,성균관대,9573,9564,20250219
20250216,경부선,화서,9914,9592,20250219
20250216,경부선,수원,39687,38762,20250219
20250216,경부선,독산,6993,7089,20250219
20250216,경부선,세류,2514,2501,20250219
20250216,경부선,병점,10735,11573,20250219
20250216,경부선,세마,2173,2047,20250219
20250216,경부선,오산대,2581,2396,20250219
20250216,경부선,오산,8664,9084,20250219
20250216,경부선,진위,1004,959,20250219
20250216,경부선,송탄,3993,4219,20250219
20250216,경부선,서정리,5855,7434,20250219
20250216,경부선,평택지제,3441,3315,20250219
20250216,경부선,평택,12961,13427,20250219
20250216,경부선,성환,2975,3294,20250219
20250216,경부선,직산,775,834,20250219
20250216,경부선,두정,5802,6399,20250219
20250216,경부선,천안,7187,6925,20250219
20250216,경부선,당정,3356,3233,20250219
20250216,경부선,서동탄,948,942,20250219
20250216,경부선,광명,3443,2361,20250219
20250216,경원선,이촌(국립중앙박물관),2800,2162,20250219
20250216,경원선,서빙고,2078,2314,20250219
20250216,경원선,한남,1629,1628,20250219
20250216,경원선,옥수,41,25,20250219
20250216,경원선,응봉,1179,1013,20250219
20250216,경원선,왕십리(성동구청),13918,13150,20250219
20250216,경원선,청량리(서울시립대입구),15387,16135,20250219
20250216,경원선,외대앞,5401,5284,20250219
20250216,경원선,신이문,4867,4643,20250219
20250216,경원선,석계,4958,5336,20250219
20250216,경원선,광운대,4787,4722,20250219
20250216,경원선,월계,4088,3705,20250219
20250216,경원선,녹천,2509,2245,20250219
20250216,경원선,창동,1,0,20250219
20250216,경원선,방학,6795,6541,20250219
20250216,경원선,도봉,3778,3551,20250219
20250216,경원선,도봉산,8500,5859,20250219
20250216,경원선,망월사,4821,4993,20250219
20250216,경원선,회룡,8789,8683,20250219
20250216,경원선,의정부,15427,15612,20250219
20250216,경원선,가능,4116,3952,20250219
20250216,경원선,녹양,3203,2904,20250219
20250216,경원선,양주,5371,5273,20250219
20250216,경원선,덕계,3971,3587,20250219
20250216,경원선,덕정,3810,3897,20250219
20250216,경원선,지행,4773,4975,20250219
20250216,경원선,동두천중앙,2193,2087,20250219
20250216,경원선,보산,1318,1275,20250219
20250216,경원선,동두천,1084,1145,20250219
20250216,경원선,소요산,2427,2449,20250219
20250216,경원선,청산,121,100,20250219
20250216,경원선,전곡,1194,1237,20250219
20250216,경원선,연천,1046,1055,20250219
20250216,경의선,서울역,1007,1007,20250219
20250216,경의선,신촌,287,330,20250219
20250216,경의선,효창공원앞,1597,1865,20250219
20250216,경의선,공덕,2643,1900,20250219
20250216,경의선,서강대,1461,1419,20250219
20250216,경의선,홍대입구,2608,2898,20250219
20250216,경의선,가좌,3293,3321,20250219
20250216,경의선,디지털미디어시티,1664,1550,20250219
20250216,경의선,수색,1397,1415,20250219
20250216,경의선,한국항공대,914,881,20250219
20250216,경의선,강매,1718,1593,20250219
20250216,경의선,행신,4795,4718,20250219
20250216,경의선,능곡,2895,2957,20250219
20250216,경의선,곡산,327,335,20250219
20250216,경의선,백마,4070,3979,20250219
20250216,경의선,풍산,4552,4345,20250219
20250216,경의선,일산,6659,6302,20250219
20250216,경의선,탄현,4845,4700,20250219
20250216,경의선,야당,5838,5762,20250219
20250216,경의선,운정,3944,3945,20250219
20250216,경의선,금릉,3284,3200,20250219
20250216,경의선,금촌,5140,5600,20250219
20250216,경의선,월롱,794,1176,20250219
20250216,경의선,파주,784,682,20250219
20250216,경의선,문산,4073,4514,20250219
20250216,경의선,임진강,39,33,20250219
20250216,경의선,운천,6,3,20250219
20250216,경인선,개봉,13231,13403,20250219
20250216,경인선,오류동,7502,6888,20250219
20250216,경인선,역곡,15524,15462,20250219
20250216,경인선,부천,23892,23755,20250219
20250216,경인선,송내,14431,14328,20250219
20250216,경인선,부평,23703,23417,20250219
20250216,경인선,백운,4597,4494,20250219
20250216,경인선,동암,10546,10564,20250219
20250216,경인선,주안,12901,11188,20250219
20250216,경인선,제물포,5971,5751,20250219
20250216,경인선,동인천,9710,9273,20250219
20250216,경인선,인천,3987,3282,20250219
20250216,경인선,구일,3554,3575,20250219
20250216,경인선,소사,5864,5236,20250219
20250216,경인선,부개,5430,5086,20250219
20250216,경인선,간석,3600,3499,20250219
20250216,경인선,도원,1995,1955,20250219
20250216,경인선,온수(성공회대입구),4087,3698,20250219
20250216,경인선,중동,5713,5419,20250219
20250216,경인선,도화,2622,2430,20250219
20250216,경춘선,신내,1374,1354,20250219
20250216,경춘선,갈매,1578,1414,20250219
20250216,경춘선,별내,1656,1432,20250219
20250216,경춘선,퇴계원,2040,1939,20250219
20250216,경춘선,사릉,1233,1179,20250219
20250216,경춘선,금곡,893,830,20250219
20250216,경춘선,평내호평,3686,3565,20250219
20250216,경춘선,천마산,1068,1031,20250219
20250216,경춘선,마석,2629,2564,20250219
20250216,경춘선,대성리,681,375,20250219
20250216,경춘선,청평,1748,1622,20250219
20250216,경춘선,상천,318,252,20250219
20250216,경춘선,가평,1693,1521,20250219
20250216,경춘선,굴봉산,159,138,20250219
20250216,경춘선,백양리,400,244,20250219
20250216,경춘선,강촌,554,448,20250219
20250216,경춘선,김유정,468,451,20250219
20250216,경춘선,남춘천,2812,2804,20250219
20250216,경춘선,춘천,1597,1287,20250219
20250216,공항철도 1호선,서울역,14301,12730,20250219
20250216,공항철도 1호선,공덕,1997,2532,20250219
20250216,공항철도 1호선,홍대입구,17737,15232,20250219
20250216,공항철도 1호선,디지털미디어시티,5073,5085,20250219
20250216,공항철도 1호선,마곡나루(서울식물원),4329,4744,20250219
20250216,공항철도 1호선,김포공항,7310,4475,20250219
20250216,공항철도 1호선,계양,7773,7688,20250219
20250216,공항철도 1호선,검암,3840,3964,20250219
20250216,공항철도 1호선,청라국제도시,4278,4291,20250219
20250216,공항철도 1호선,운서,8428,9411,20250219
20250216,공항철도 1호선,공항화물청사,994,2405,20250219
20250216,공항철도 1호선,인천공항1터미널,14431,14621,20250219
20250216,공항철도 1호선,인천공항2터미널,8236,6753,20250219
20250216,공항철도 1호선,영종,3422,3425,20250219
20250216,과천선,선바위,3958,3410,20250219
20250216,과천선,경마공원,13713,13709,20250219
20250216,과천선,대공원,4230,4365,20250219
20250216,과천선,과천,3996,3857,20250219
20250216,과천선,정부과천청사,5537,5671,20250219
20250216,과천선,인덕원,14490,14766,20250219
20250216,과천선,평촌,7579,7395,20250219
20250216,과천선,범계,17785,17267,20250219
20250216,분당선,선릉,3240,5111,20250219
20250216,분당선,한티,10168,9709,20250219
20250216,분당선,도곡,3460,3362,20250219
20250216,분당선,구룡,1666,1700,20250219
20250216,분당선,개포동,2688,2689,20250219
20250216,분당선,대모산입구,2888,2916,20250219
20250216,분당선,수서,11051,11318,20250219
20250216,분당선,복정,8,0,20250219
20250216,분당선,수원,6458,5773,20250219
20250216,분당선,서울숲,7915,8089,20250219
20250216,분당선,압구정로데오,11610,12086,20250219
20250216,분당선,강남구청,3604,4409,20250219
20250216,분당선,선정릉,2309,2368,20250219
20250216,분당선,가천대,4375,4659,20250219
20250216,분당선,태평,8435,8134,20250219
20250216,분당선,모란,12121,12590,20250219
20250216,분당선,야탑,14888,15235,20250219
20250216,분당선,서현,15165,15205,20250219
20250216,분당선,수내,6554,6445,20250219
20250216,분당선,정자,8005,8239,20250219
20250216,분당선,미금,8342,8427,20250219
20250216,분당선,오리,5728,5114,20250219
20250216,분당선,이매,3894,3829,20250219
20250216,분당선,보정,1269,1208,20250219
20250216,분당선,죽전,8358,9452,20250219
20250216,분당선,구성,4099,4312,20250219
20250216,분당선,신갈,2312,2426,20250219
20250216,분당선,기흥,5513,5324,20250219
20250216,분당선,상갈,3025,3120,20250219
20250216,분당선,청명,2490,2468,20250219
20250216,분당선,영통,5887,5895,20250219
20250216,분당선,망포,7089,7689,20250219
20250216,분당선,매탄권선,3114,3146,20250219
20250216,분당선,수원시청,8856,8757,20250219
20250216,분당선,매교,2694,2721,20250219
20250216,서해선,김포공항,2627,3520,20250219
20250216,서해선,원종,3371,3279,20250219
20250216,서해선,부천종합운동장,1576,1341,20250219
20250216,수인선,고색,2266,2409,20250219
20250216,수인선,오목천,2271,2186,20250219
20250216,수인선,어천,1162,1329,20250219
20250216,수인선,야목,264,233,20250219
20250216,수인선,사리,3332,2768,20250219
20250216,수인선,달월,46,52,20250219
20250216,수인선,월곶,1957,1913,20250219
20250216,수인선,소래포구,3975,3714,20250219
20250216,수인선,인천논현,3329,3506,20250219
20250216,수인선,호구포,2192,2350,20250219
20250216,수인선,남동인더스파크,662,685,20250219
20250216,수인선,원인재,2952,3067,20250219
20250216,수인선,연수,3549,3511,20250219
20250216,수인선,송도,1685,1627,20250219
20250216,수인선,인하대,3725,3525,20250219
20250216,수인선,숭의,2344,2200,20250219
20250216,수인선,신포,1473,1426,20250219
20250216,수인선,인천,1200,1837,20250219
20250216,신림선,샛강,1013,1214,20250219
20250216,신림선,대방,1924,1516,20250219
20250216,신림선,서울지방병무청,1880,2172,20250219
20250216,신림선,보라매,2482,2166,20250219
20250216,신림선,보라매공원,1152,1269,20250219
20250216,신림선,보라매병원,2674,2665,20250219
20250216,신림선,당곡,2829,2821,20250219
20250216,신림선,신림,1529,1824,20250219
20250216,신림선,서원,2232,2037,20250219
20250216,신림선,서울대벤처타운,6577,6024,20250219
20250216,신림선,관악산(서울대),2813,3104,20250219
20250216,안산선,산본,10379,11183,20250219
20250216,안산선,대야미,3268,2995,20250219
20250216,안산선,반월,2673,2751,20250219
20250216,안산선,상록수,9984,9814,20250219
20250216,안산선,한대앞,5901,5871,20250219
20250216,안산선,중앙,14008,13994,20250219
20250216,안산선,고잔,5401,5350,20250219
20250216,안산선,초지,2953,2913,20250219
20250216,안산선,안산,11604,10305,20250219
20250216,안산선,신길온천,1605,1394,20250219
20250216,안산선,정왕,6326,6450,20250219
20250216,안산선,오이도,5794,5747,20250219
20250216,안산선,수리산,2365,2140,20250219
20250216,우이신설선,북한산우이,2825,2806,20250219
20250216,우이신설선,솔밭공원,1681,1571,20250219
20250216,우이신설선,4.19민주묘지,2207,1937,20250219
20250216,우이신설선,가오리,2705,2530,20250219
20250216,우이신설선,화계,2469,2263,20250219
20250216,우이신설선,삼양,1553,1612,20250219
20250216,우이신설선,삼양사거리,1839,1745,20250219
20250216,우이신설선,솔샘,3345,3051,20250219
20250216,우이신설선,북한산보국문,4217,3707,20250219
20250216,우이신설선,정릉,3235,2730,20250219
20250216,우이신설선,성신여대입구(돈암),2583,2853,20250219
20250216,우이신설선,보문,1176,1145,20250219
20250216,우이신설선,신설동,1589,1481,20250219
20250216,일산선,원흥,6515,6266,20250219
20250216,일산선,지축,1,0,20250219
20250216,일산선,삼송,12233,11835,20250219
20250216,일산선,원당,6957,6793,20250219
20250216,일산선,화정,11863,12181,20250219
20250216,일산선,대곡,6050,5694,20250219
20250216,일산선,백석,6484,6424,20250219
20250216,일산선,마두,3880,3944,20250219
20250216,일산선,정발산,6595,6331,20250219
20250216,일산선,주엽,6146,6106,20250219
20250216,일산선,대화,6070,5733,20250219
20250216,장항선,봉명,709,743,20250219
20250216,장항선,쌍용(나사렛대),1569,1539,20250219
20250216,장항선,아산,3807,2939,20250219
20250216,장항선,탕정,1273,1302,20250219
20250216,장항선,배방,1072,1084,20250219
20250216,장항선,온양온천,4829,4954,20250219
20250216,장항선,신창(순천향대),913,906,20250219
20250216,중앙선,회기,16626,16269,20250219
20250216,중앙선,중랑,3633,3593,20250219
20250216,중앙선,상봉,4118,4214,20250219
20250216,중앙선,망우,5214,5156,20250219
20250216,중앙선,양원,1599,1697,20250219
20250216,중앙선,구리,5291,5757,20250219
20250216,중앙선,도농,5485,5276,20250219
20250216,중앙선,양정,334,268,20250219
20250216,중앙선,덕소,3565,3596,20250219
20250216,중앙선,도심,1407,1253,20250219
20250216,중앙선,팔당,960,900,20250219
20250216,중앙선,운길산,725,713,20250219
20250216,중앙선,양수,1621,1441,20250219
20250216,중앙선,신원,246,233,20250219
20250216,중앙선,국수,517,510,20250219
20250216,중앙선,아신,393,386,20250219
20250216,중앙선,오빈,200,194,20250219
20250216,중앙선,양평,2342,2328,20250219
20250216,중앙선,원덕,288,252,20250219
20250216,중앙선,용문,1684,1458,20250219
20250216,중앙선,지평,51,84,20250219
20250217,1호선,서울역,71349,66097,20250220
20250217,1호선,시청,26994,27019,20250220
20250217,1호선,종각,42972,42018,20250220
20250217,1호선,종로3가,26213,23725,20250220
20250217,1호선,종로5가,24924,24249,20250220
20250217,1호선,동대문,11565,11236,20250220
20250217,1호선,신설동,14500,14165,20250220
20250217,1호선,제기동,17518,17808,20250220
20250217,1호선,청량리(서울시립대입구),23923,22613,20250220
20250217,1호선,동묘앞,8207,8495,20250220
20250217,2호선,시청,29187,28146,20250220
20250217,2호선,을지로입구,51972,54120,20250220
20250217,2호선,을지로3가,26840,26718,20250220
20250217,2호선,을지로4가,15490,15383,20250220
20250217,2호선,동대문역사문화공원(DDP),14551,16364,20250220
20250217,2호선,신당,15295,15857,20250220
20250217,2호선,상왕십리,15431,15393,20250220
20250217,2호선,왕십리(성동구청),15545,14559,20250220
20250217,2호선,한양대,8502,9315,20250220
20250217,2호선,뚝섬,26162,27768,20250220
20250217,2호선,성수,50024,53258,20250220
20250217,2호선,건대입구,36150,37209,20250220
20250217,2호선,구의(광진구청),26654,26356,20250220
20250217,2호선,강변(동서울터미널),29347,26357,20250220
20250217,2호선,잠실나루,16812,16242,20250220
20250217,2호선,잠실(송파구청),81352,80391,20250220
20250217,2호선,잠실새내,25018,24144,20250220
20250217,2호선,종합운동장,7536,8215,20250220
20250217,2호선,삼성(무역센터),56962,58032,20250220
20250217,2호선,선릉,66642,58750,20250220
20250217,2호선,역삼,60569,67927,20250220
20250217,2호선,강남,91298,88908,20250220
20250217,2호선,교대(법원.검찰청),34460,40850,20250220
20250217,2호선,서초,24059,23699,20250220
20250217,2호선,방배,16864,17321,20250220
20250217,2호선,사당,43276,46413,20250220
20250217,2호선,낙성대(강감찬),28319,27970,20250220
20250217,2호선,서울대입구(관악구청),48420,47947,20250220
20250217,2호선,봉천,26121,24918,20250220
20250217,2호선,신림,57130,56010,20250220
20250217,2호선,신대방,26147,25217,20250220
20250217,2호선,구로디지털단지,63584,63049,20250220
20250217,2호선,대림(구로구청),25627,26257,20250220
20250217,2호선,신도림,52788,50056,20250220
20250217,2호선,문래,26968,27321,20250220
20250217,2호선,영등포구청,25207,25824,20250220
20250217,2호선,당산,19256,22333,20250220
20250217,2호선,합정,31625,33444,20250220
20250217,2호선,홍대입구,70460,74354,20250220
20250217,2호선,신촌,37656,37685,20250220
20250217,2호선,이대,15711,17284,20250220
20250217,2호선,아현,11005,10647,20250220
20250217,2호선,충정로(경기대입구),11002,11673,20250220
20250217,2호선,용답,2969,2938,20250220
20250217,2호선,신답,1754,2024,20250220
20250217,2호선,신설동,3772,3750,20250220
20250217,2호선,도림천,1480,1592,20250220
20250217,2호선,양천구청,7369,7818,20250220
20250217,2호선,신정네거리,11040,11427,20250220
20250217,2호선,용두(동대문구청),2665,2710,20250220
20250217,3호선,지축,8244,8201,20250220
20250217,3호선,구파발,23105,22011,20250220
20250217,3호선,연신내,36832,35583,20250220
20250217,3호선,불광,17079,18255,20250220
20250217,3호선,녹번,16107,14980,20250220
20250217,3호선,홍제,18227,17605,20250220
20250217,3호선,무악재,4442,4467,20250220
20250217,3호선,독립문,7497,7737,20250220
20250217,3호선,경복궁(정부서울청사),23185,23105,20250220
20250217,3호선,안국,26580,27545,20250220
20250217,3호선,종로3가,11979,13174,20250220
20250217,3호선,을지로3가,12853,12867,20250220
20250217,3호선,충무로,1,0,20250220
20250217,3호선,동대입구,8726,9536,20250220
20250217,3호선,약수,13117,12757,20250220
20250217,3호선,금호,8470,8211,20250220
20250217,3호선,옥수,9161,9661,20250220
20250217,3호선,압구정,32873,35225,20250220
20250217,3호선,신사,29569,30958,20250220
